"serialNumber","vehicleCode","deviceName","protocolType","troubleCodes","engineStatus","odometer","fuelLevel","batteryVoltage","lastEngineDataAt","dataFreshnessStatus"
"SEDEPOT-DEV-0134","SEDEPOT-V-0134","Certification GPS-500","GPS","","Moving","43262.7","64.5","13.8","2026-08-28T07:43:41Z","Stale"
"SEDEPOT-DEV-0135","SEDEPOT-V-0135","Certification GPS-500","GPS","","Moving","43277.9","64","13.8","2026-08-28T07:43:41Z","Stale"
"SEDEPOT-DEV-0136","SEDEPOT-V-0136","Certification GPS-500","GPS","","Moving","43293.2","72","13.8","2026-08-28T07:43:41Z","Stale"
"SEDEPOT-DEV-0137","SEDEPOT-V-0137","Certification GPS-500","GPS","","Moving","43308.4","71.5","13.8","2026-08-28T07:43:41Z","Stale"
"SEDEPOT-DEV-0138","SEDEPOT-V-0138","Certification GPS-500","GPS","","Moving","43323.7","71","13.8","2026-08-28T07:43:41Z","Stale"
"SEDEPOT-DEV-0139","SEDEPOT-V-0139","Certification GPS-500","GPS","","Moving","43338.9","70.5","13.8","2026-08-28T07:43:41Z","Stale"
"SEDEPOT-DEV-0140","SEDEPOT-V-0140","Certification GPS-500","GPS","","Moving","43354.2","70","13.8","2026-08-28T07:43:41Z","Stale"
"SEDEPOT-DEV-0141","SEDEPOT-V-0141","Certification GPS-500","GPS","","Moving","43366.2","69.5","13.8","2026-08-28T07:38:41Z","Stale"
"SEDEPOT-DEV-0142","SEDEPOT-V-0142","Certification GPS-500","GPS","","Moving","43378.3","69","13.8","2026-08-28T07:38:41Z","Stale"
"SEDEPOT-DEV-0143","SEDEPOT-V-0143","Certification GPS-500","GPS","","Moving","43390.3","68.5","13.8","2026-08-28T07:38:41Z","Stale"
"SEDEPOT-DEV-0144","SEDEPOT-V-0144","Certification GPS-500","GPS","","Moving","43402.4","68","13.8","2026-08-28T07:38:41Z","Stale"
"SEDEPOT-DEV-0145","SEDEPOT-V-0145","Certification GPS-500","GPS","","Moving","43414.4","67.5","13.8","2026-08-28T07:38:41Z","Stale"
"SEDEPOT-DEV-0146","SEDEPOT-V-0146","Certification GPS-500","GPS","","Moving","43426.5","67","13.8","2026-08-28T07:38:41Z","Stale"
"SEDEPOT-DEV-0147","SEDEPOT-V-0147","Certification GPS-500","GPS","","Moving","43438.6","66.5","13.8","2026-08-28T07:38:41Z","Stale"
"SEDEPOT-DEV-0148","SEDEPOT-V-0148","Certification GPS-500","GPS","","Moving","43450.6","66","13.8","2026-08-28T07:38:41Z","Stale"
"SEDEPOT-DEV-0149","SEDEPOT-V-0149","Certification GPS-500","GPS","","Moving","43462.7","65.5","13.8","2026-08-28T07:38:41Z","Stale"
"SEDEPOT-DEV-0150","SEDEPOT-V-0150","Certification GPS-500","GPS","","Moving","43474.7","65","13.8","2026-08-28T07:38:41Z","Stale"
"SEDEPOT-DEV-0151","SEDEPOT-V-0151","Certification GPS-500","GPS","","Moving","43486.8","64.5","13.8","2026-08-28T07:38:41Z","Stale"
"SEDEPOT-DEV-0152","SEDEPOT-V-0152","Certification GPS-500","GPS","","Moving","43498.8","64","13.8","2026-08-28T07:38:41Z","Stale"
"SEDEPOT-DEV-0153","SEDEPOT-V-0153","Certification GPS-500","GPS","","Moving","43510.8","72","13.8","2026-08-28T07:38:41Z","Stale"
"SEDEPOT-DEV-0154","SEDEPOT-V-0154","Certification GPS-500","GPS","","Moving","43522.9","71.5","13.8","2026-08-28T07:38:41Z","Stale"
"SEDEPOT-DEV-0155","SEDEPOT-V-0155","Certification GPS-500","GPS","","Moving","43534.9","71","13.8","2026-08-28T07:38:41Z","Stale"
"SEDEPOT-DEV-0156","SEDEPOT-V-0156","Certification GPS-500","GPS","","Moving","43547","70.5","13.8","2026-08-28T07:38:41Z","Stale"
"SEDEPOT-DEV-0157","SEDEPOT-V-0157","Certification GPS-500","GPS","","Moving","43559.1","70","13.8","2026-08-28T07:38:41Z","Stale"
"SEDEPOT-DEV-0158","SEDEPOT-V-0158","Certification GPS-500","GPS","","Moving","43571.1","69.5","13.8","2026-08-28T07:38:41Z","Stale"
"SEDEPOT-DEV-0159","SEDEPOT-V-0159","Certification GPS-500","GPS","","Moving","43583.2","69","13.8","2026-08-28T07:38:41Z","Stale"
"SEDEPOT-DEV-0160","SEDEPOT-V-0160","Certification GPS-500","GPS","","Moving","43595.2","68.5","13.8","2026-08-28T07:38:41Z","Stale"
"SEDEPOT-DEV-0161","SEDEPOT-V-0161","Certification GPS-500","GPS","","Moving","43607.2","68","13.8","2026-08-28T07:21:41Z","Stale"
"SEDEPOT-DEV-0162","SEDEPOT-V-0162","Certification GPS-500","GPS","","Moving","43619.3","67.5","13.8","2026-08-28T07:21:41Z","Stale"
"SEDEPOT-DEV-0163","SEDEPOT-V-0163","Certification GPS-500","GPS","","Moving","43631.3","67","13.8","2026-08-28T07:21:41Z","Stale"
"SEDEPOT-DEV-0164","SEDEPOT-V-0164","Certification GPS-500","GPS","","Moving","43643.4","66.5","13.8","2026-08-28T07:21:41Z","Stale"
"SEDEPOT-DEV-0165","SEDEPOT-V-0165","Certification GPS-500","GPS","","Moving","43655.4","66","13.8","2026-08-28T07:21:41Z","Stale"
"SEDEPOT-DEV-0166","SEDEPOT-V-0166","Certification GPS-500","GPS","","Moving","43667.5","65.5","13.8","2026-08-28T07:21:41Z","Stale"
"SEDEPOT-DEV-0167","SEDEPOT-V-0167","Certification GPS-500","GPS","","Moving","43679.6","65","13.8","2026-08-28T07:21:41Z","Stale"
"SEDEPOT-DEV-0168","SEDEPOT-V-0168","Certification GPS-500","GPS","","Moving","43691.6","64.5","13.8","2026-08-28T07:21:41Z","Stale"
"SEDEPOT-DEV-0169","SEDEPOT-V-0169","Certification GPS-500","GPS","","Moving","43703.7","64","13.8","2026-08-28T07:21:41Z","Stale"
"SEDEPOT-DEV-0170","SEDEPOT-V-0170","Certification GPS-500","GPS","","Moving","43715.7","72","13.8","2026-08-28T07:21:41Z","Stale"
"SEDEPOT-DEV-0171","SEDEPOT-V-0171","Certification GPS-500","GPS","","Moving","43727.8","71.5","13.8","2026-08-28T07:21:41Z","Stale"
"SEDEPOT-DEV-0172","SEDEPOT-V-0172","Certification GPS-500","GPS","","Moving","43739.8","71","13.8","2026-08-28T07:21:41Z","Stale"
"SEDEPOT-DEV-0173","SEDEPOT-V-0173","Certification GPS-500","GPS","","Moving","43751.8","70.5","13.8","2026-08-28T07:21:41Z","Stale"
"SEDEPOT-DEV-0174","SEDEPOT-V-0174","Certification GPS-500","GPS","","Moving","43763.9","70","13.8","2026-08-28T07:21:41Z","Stale"
"SEDEPOT-DEV-0175","SEDEPOT-V-0175","Certification GPS-500","GPS","","Moving","43775.9","69.5","13.8","2026-08-28T07:21:41Z","Stale"
"SEDEPOT-DEV-0176","SEDEPOT-V-0176","Certification GPS-500","GPS","","Moving","43787.6","69","13.8","2026-08-28T07:26:41Z","Stale"
"SEDEPOT-DEV-0177","SEDEPOT-V-0177","Certification GPS-500","GPS","","Moving","43799.2","68.5","13.8","2026-08-28T07:26:41Z","Stale"
"SEDEPOT-DEV-0178","SEDEPOT-V-0178","Certification GPS-500","GPS","","Moving","43810.9","68","13.8","2026-08-28T07:26:41Z","Stale"
"SEDEPOT-DEV-0179","SEDEPOT-V-0179","Certification GPS-500","GPS","","Moving","43822.6","67.5","13.8","2026-08-28T07:26:41Z","Stale"
"SEDEPOT-DEV-0180","SEDEPOT-V-0180","Certification GPS-500","GPS","","Moving","43834.2","67","13.8","2026-08-28T07:26:41Z","Stale"
"SEDEPOT-DEV-0181","SEDEPOT-V-0181","Certification GPS-500","GPS","","Moving","43845.8","66.5","13.8","2026-08-28T07:26:41Z","Stale"
"SEDEPOT-DEV-0182","SEDEPOT-V-0182","Certification GPS-500","GPS","","Moving","43857.5","66","13.8","2026-08-28T07:26:41Z","Stale"
"SEDEPOT-DEV-0183","SEDEPOT-V-0183","Certification GPS-500","GPS","","Moving","43869.2","65.5","13.8","2026-08-28T07:26:41Z","Stale"
"SEDEPOT-DEV-0184","SEDEPOT-V-0184","Certification GPS-500","GPS","","Moving","43880.8","65","13.8","2026-08-28T07:26:41Z","Stale"
"SEDEPOT-DEV-0185","SEDEPOT-V-0185","Certification GPS-500","GPS","","Moving","43892.4","64.5","13.8","2026-08-28T07:26:41Z","Stale"
"SEDEPOT-DEV-0186","SEDEPOT-V-0186","Certification GPS-500","GPS","","Moving","43904.5","64","13.8","2026-08-28T07:43:41Z","Stale"
"SEDEPOT-DEV-0187","SEDEPOT-V-0187","Certification GPS-500","GPS","","Moving","43916.6","72","13.8","2026-08-28T07:43:41Z","Stale"
"SEDEPOT-DEV-0188","SEDEPOT-V-0188","Certification GPS-500","GPS","","Moving","43928.6","71.5","13.8","2026-08-28T07:43:41Z","Stale"
"SEDEPOT-DEV-0189","SEDEPOT-V-0189","Certification GPS-500","GPS","","Moving","43940.7","71","13.8","2026-08-28T07:43:41Z","Stale"
"SEDEPOT-DEV-0190","SEDEPOT-V-0190","Certification GPS-500","GPS","","Moving","43952.7","70.5","13.8","2026-08-28T07:43:41Z","Stale"
"SEDEPOT-DEV-0191","SEDEPOT-V-0191","Certification GPS-500","GPS","","Moving","43965.2","70","13.8","2026-08-28T07:43:41Z","Stale"
"SEDEPOT-DEV-0192","SEDEPOT-V-0192","Certification GPS-500","GPS","","Moving","43977.6","69.5","13.8","2026-08-28T07:43:41Z","Stale"
"SEDEPOT-DEV-0193","SEDEPOT-V-0193","Certification GPS-500","GPS","","Moving","43990.1","69","13.8","2026-08-28T07:43:41Z","Stale"
"SEDEPOT-DEV-0194","SEDEPOT-V-0194","Certification GPS-500","GPS","","Moving","44002.5","68.5","13.8","2026-08-28T07:43:41Z","Stale"
"SEDEPOT-DEV-0195","SEDEPOT-V-0195","Certification GPS-500","GPS","","Moving","44014.9","68","13.8","2026-08-28T07:43:41Z","Stale"
"SEDEPOT-DEV-0196","SEDEPOT-V-0196","Certification GPS-500","GPS","","Moving","121963.2","67.5","13.8","2026-08-28T07:43:41Z","Stale"
"SEDEPOT-DEV-0197","SEDEPOT-V-0197","Certification GPS-500","GPS","","Moving","121973.2","67","13.8","2026-08-28T07:43:41Z","Stale"
"SEDEPOT-DEV-0198","SEDEPOT-V-0198","Certification GPS-500","GPS","","Moving","121983.2","66.5","13.8","2026-08-28T07:43:41Z","Stale"
"SEDEPOT-DEV-0199","SEDEPOT-V-0199","Certification GPS-500","GPS","J1939 SPN-100-FMI-1","Moving","44066.8","66","13.8","2026-08-28T07:43:41Z","Stale"
"SEDEPOT-DEV-0200","SEDEPOT-V-0200","Certification GPS-500","GPS","J1939 SPN-100-FMI-1","Moving","44078.8","65.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0001","WESTHUB-V-0001","Certification GPS-500","GPS","","Moving","42453.7","71.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0002","WESTHUB-V-0002","Certification GPS-500","GPS","","Moving","42468.9","71","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0003","WESTHUB-V-0003","Certification GPS-500","GPS","","Moving","42484.2","70.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0004","WESTHUB-V-0004","Certification GPS-500","GPS","","Moving","42499.4","70","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0005","WESTHUB-V-0005","Certification GPS-500","GPS","","Moving","42514.7","69.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0006","WESTHUB-V-0006","Certification GPS-500","GPS","","Moving","42529.9","69","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0007","WESTHUB-V-0007","Certification GPS-500","GPS","","Moving","42545.2","68.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0008","WESTHUB-V-0008","Certification GPS-500","GPS","","Moving","42560.4","68","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0009","WESTHUB-V-0009","Certification GPS-500","GPS","","Moving","42575.7","67.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0010","WESTHUB-V-0010","Certification GPS-500","GPS","","Moving","42590.9","67","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0011","WESTHUB-V-0011","Certification GPS-500","GPS","","Moving","42606.2","66.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0012","WESTHUB-V-0012","Certification GPS-500","GPS","","Moving","42621.4","66","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0013","WESTHUB-V-0013","Certification GPS-500","GPS","","Moving","42636.7","65.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0014","WESTHUB-V-0014","Certification GPS-500","GPS","","Moving","42651.9","65","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0015","WESTHUB-V-0015","Certification GPS-500","GPS","","Moving","42667.2","64.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0016","WESTHUB-V-0016","Certification GPS-500","GPS","","Moving","42682.4","64","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0017","WESTHUB-V-0017","Certification GPS-500","GPS","","Moving","42697.7","72","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0018","WESTHUB-V-0018","Certification GPS-500","GPS","","Moving","42712.9","71.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0019","WESTHUB-V-0019","Certification GPS-500","GPS","","Moving","42728.2","71","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0020","WESTHUB-V-0020","Certification GPS-500","GPS","","Moving","42743.4","70.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0021","WESTHUB-V-0021","Certification GPS-500","GPS","","Moving","42758.7","70","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0022","WESTHUB-V-0022","Certification GPS-500","GPS","","Moving","42773.9","69.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0023","WESTHUB-V-0023","Certification GPS-500","GPS","","Moving","42789.2","69","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0024","WESTHUB-V-0024","Certification GPS-500","GPS","","Moving","42804.4","68.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0025","WESTHUB-V-0025","Certification GPS-500","GPS","","Moving","42819.7","68","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0026","WESTHUB-V-0026","Certification GPS-500","GPS","","Moving","42834.9","67.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0027","WESTHUB-V-0027","Certification GPS-500","GPS","","Moving","42850.2","67","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0028","WESTHUB-V-0028","Certification GPS-500","GPS","","Moving","42865.4","66.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0029","WESTHUB-V-0029","Certification GPS-500","GPS","","Moving","42880.7","66","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0030","WESTHUB-V-0030","Certification GPS-500","GPS","","Moving","42895.9","65.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0031","WESTHUB-V-0031","Certification GPS-500","GPS","","Moving","42911.2","65","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0032","WESTHUB-V-0032","Certification GPS-500","GPS","","Moving","42926.4","64.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0033","WESTHUB-V-0033","Certification GPS-500","GPS","","Moving","42941.7","64","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0034","WESTHUB-V-0034","Certification GPS-500","GPS","","Moving","42956.9","72","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0035","WESTHUB-V-0035","Certification GPS-500","GPS","","Moving","42972.2","71.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0036","WESTHUB-V-0036","Certification GPS-500","GPS","","Moving","42987.4","71","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0037","WESTHUB-V-0037","Certification GPS-500","GPS","","Moving","43002.7","70.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0038","WESTHUB-V-0038","Certification GPS-500","GPS","","Moving","43017.9","70","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0039","WESTHUB-V-0039","Certification GPS-500","GPS","","Moving","43033.2","69.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0040","WESTHUB-V-0040","Certification GPS-500","GPS","","Moving","43048.4","69","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0041","WESTHUB-V-0041","Certification GPS-500","GPS","","Moving","43063.7","68.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0042","WESTHUB-V-0042","Certification GPS-500","GPS","","Moving","43078.9","68","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0043","WESTHUB-V-0043","Certification GPS-500","GPS","","Moving","43094.2","67.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0044","WESTHUB-V-0044","Certification GPS-500","GPS","","Moving","43109.4","67","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0045","WESTHUB-V-0045","Certification GPS-500","GPS","","Moving","43124.7","66.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0046","WESTHUB-V-0046","Certification GPS-500","GPS","","Moving","43139.9","66","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0047","WESTHUB-V-0047","Certification GPS-500","GPS","","Moving","43155.2","65.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0048","WESTHUB-V-0048","Certification GPS-500","GPS","","Moving","43170.4","65","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0049","WESTHUB-V-0049","Certification GPS-500","GPS","","Moving","43185.7","64.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0050","WESTHUB-V-0050","Certification GPS-500","GPS","","Moving","43200.9","64","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0051","WESTHUB-V-0051","Certification GPS-500","GPS","","Moving","43216.2","72","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0052","WESTHUB-V-0052","Certification GPS-500","GPS","","Moving","43231.4","71.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0053","WESTHUB-V-0053","Certification GPS-500","GPS","","Moving","43246.7","71","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0054","WESTHUB-V-0054","Certification GPS-500","GPS","","Moving","43261.9","70.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0055","WESTHUB-V-0055","Certification GPS-500","GPS","","Moving","43277.2","70","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0056","WESTHUB-V-0056","Certification GPS-500","GPS","","Moving","43292.4","69.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0057","WESTHUB-V-0057","Certification GPS-500","GPS","","Moving","43307.7","69","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0058","WESTHUB-V-0058","Certification GPS-500","GPS","","Moving","43322.9","68.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0059","WESTHUB-V-0059","Certification GPS-500","GPS","","Moving","43338.2","68","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0060","WESTHUB-V-0060","Certification GPS-500","GPS","","Moving","43353.4","67.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0061","WESTHUB-V-0061","Certification GPS-500","GPS","","Moving","43368.7","67","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0062","WESTHUB-V-0062","Certification GPS-500","GPS","","Moving","43383.9","66.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0063","WESTHUB-V-0063","Certification GPS-500","GPS","","Moving","43399.2","66","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0064","WESTHUB-V-0064","Certification GPS-500","GPS","","Moving","43414.4","65.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0065","WESTHUB-V-0065","Certification GPS-500","GPS","","Moving","43429.7","65","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0066","WESTHUB-V-0066","Certification GPS-500","GPS","","Moving","43444.9","64.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0067","WESTHUB-V-0067","Certification GPS-500","GPS","","Moving","43460.2","64","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0068","WESTHUB-V-0068","Certification GPS-500","GPS","","Moving","43475.4","72","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0069","WESTHUB-V-0069","Certification GPS-500","GPS","","Moving","43490.7","71.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0070","WESTHUB-V-0070","Certification GPS-500","GPS","","Moving","43505.9","71","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0071","WESTHUB-V-0071","Certification GPS-500","GPS","","Moving","43521.2","70.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0072","WESTHUB-V-0072","Certification GPS-500","GPS","","Moving","43536.4","70","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0073","WESTHUB-V-0073","Certification GPS-500","GPS","","Moving","43551.7","69.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0074","WESTHUB-V-0074","Certification GPS-500","GPS","","Moving","43566.9","69","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0075","WESTHUB-V-0075","Certification GPS-500","GPS","","Moving","43582.2","68.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0076","WESTHUB-V-0076","Certification GPS-500","GPS","","Moving","43597.4","68","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0077","WESTHUB-V-0077","Certification GPS-500","GPS","","Moving","43612.7","67.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0078","WESTHUB-V-0078","Certification GPS-500","GPS","","Moving","43627.9","67","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0079","WESTHUB-V-0079","Certification GPS-500","GPS","","Moving","43643.2","66.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0080","WESTHUB-V-0080","Certification GPS-500","GPS","","Moving","43658.4","66","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0081","WESTHUB-V-0081","Certification GPS-500","GPS","","Moving","43673.7","65.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0082","WESTHUB-V-0082","Certification GPS-500","GPS","","Moving","43688.9","65","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0083","WESTHUB-V-0083","Certification GPS-500","GPS","","Moving","43704.2","64.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0084","WESTHUB-V-0084","Certification GPS-500","GPS","","Moving","43719.4","64","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0085","WESTHUB-V-0085","Certification GPS-500","GPS","","Moving","43734.7","72","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0086","WESTHUB-V-0086","Certification GPS-500","GPS","","Moving","43749.9","71.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0087","WESTHUB-V-0087","Certification GPS-500","GPS","","Moving","43765.2","71","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0088","WESTHUB-V-0088","Certification GPS-500","GPS","","Moving","43780.4","70.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0089","WESTHUB-V-0089","Certification GPS-500","GPS","","Moving","43795.7","70","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0090","WESTHUB-V-0090","Certification GPS-500","GPS","","Moving","43810.9","69.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0091","WESTHUB-V-0091","Certification GPS-500","GPS","","Moving","43826.2","69","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0092","WESTHUB-V-0092","Certification GPS-500","GPS","","Moving","43841.4","68.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0093","WESTHUB-V-0093","Certification GPS-500","GPS","","Moving","43856.7","68","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0094","WESTHUB-V-0094","Certification GPS-500","GPS","","Moving","43871.9","67.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0095","WESTHUB-V-0095","Certification GPS-500","GPS","","Moving","43887.2","67","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0096","WESTHUB-V-0096","Certification GPS-500","GPS","","Moving","43902.4","66.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0097","WESTHUB-V-0097","Certification GPS-500","GPS","","Moving","43917.7","66","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0098","WESTHUB-V-0098","Certification GPS-500","GPS","","Moving","43932.9","65.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0099","WESTHUB-V-0099","Certification GPS-500","GPS","","Moving","43948.2","65","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0100","WESTHUB-V-0100","Certification GPS-500","GPS","","Moving","43963.4","64.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0101","WESTHUB-V-0101","Certification GPS-500","GPS","","Moving","43978.7","64","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0102","WESTHUB-V-0102","Certification GPS-500","GPS","","Moving","43993.9","72","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0103","WESTHUB-V-0103","Certification GPS-500","GPS","","Moving","44009.2","71.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0104","WESTHUB-V-0104","Certification GPS-500","GPS","","Moving","44024.4","71","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0105","WESTHUB-V-0105","Certification GPS-500","GPS","","Moving","44039.7","70.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0106","WESTHUB-V-0106","Certification GPS-500","GPS","","Moving","44054.9","70","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0107","WESTHUB-V-0107","Certification GPS-500","GPS","","Moving","44070.2","69.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0108","WESTHUB-V-0108","Certification GPS-500","GPS","","Moving","44085.4","69","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0109","WESTHUB-V-0109","Certification GPS-500","GPS","","Moving","44100.7","68.5","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0110","WESTHUB-V-0110","Certification GPS-500","GPS","","Moving","44115.9","68","13.8","2026-08-28T07:43:41Z","Stale"
"WESTHUB-DEV-0111","WESTHUB-V-0111","Certification GPS-500","GPS","","Moving","44131.2","67.5","13.8","2026-08-28T07:43:41Z","Stale"
