deviceSerial,imei,deviceCategory,deviceModel,provider,firmwareVersion,status,deviceState,branchCode,vehicleCode,driverName,lastSeenAt,revokedAt,createdAt
NEHUB-DEV-0220,990000001000440,ELD,Certification ELD-200,OpsTrax Certification Lab,1.4.9,Active,Provisioned,NE-HUB,,,,,08/26/2026 01:22:33
SEDEPOT-DEV-0001,990000001000441,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0002,990000001000442,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0003,990000001000443,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0004,990000001000444,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0005,990000001000445,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0006,990000001000446,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0007,990000001000447,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0008,990000001000448,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0009,990000001000449,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0010,990000001000450,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0011,990000001000451,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0012,990000001000452,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0013,990000001000453,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0014,990000001000454,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0015,990000001000455,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0016,990000001000456,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0017,990000001000457,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0018,990000001000458,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0019,990000001000459,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0020,990000001000460,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0021,990000001000461,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0022,990000001000462,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0023,990000001000463,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0024,990000001000464,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0025,990000001000465,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0026,990000001000466,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0027,990000001000467,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0028,990000001000468,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0029,990000001000469,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0030,990000001000470,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0031,990000001000471,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0032,990000001000472,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0033,990000001000473,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0034,990000001000474,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0035,990000001000475,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0036,990000001000476,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0037,990000001000477,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0038,990000001000478,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0039,990000001000479,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0040,990000001000480,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0041,990000001000481,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0042,990000001000482,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0043,990000001000483,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0044,990000001000484,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0045,990000001000485,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0046,990000001000486,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0047,990000001000487,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0048,990000001000488,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0049,990000001000489,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0050,990000001000490,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0051,990000001000491,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0052,990000001000492,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0053,990000001000493,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0054,990000001000494,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0055,990000001000495,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0056,990000001000496,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0057,990000001000497,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0058,990000001000498,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0059,990000001000499,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0060,990000001000500,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0061,990000001000501,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0062,990000001000502,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0063,990000001000503,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0064,990000001000504,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0065,990000001000505,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0066,990000001000506,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0067,990000001000507,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0068,990000001000508,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0069,990000001000509,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0070,990000001000510,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0071,990000001000511,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0072,990000001000512,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0073,990000001000513,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0074,990000001000514,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0075,990000001000515,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0076,990000001000516,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0077,990000001000517,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0078,990000001000518,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0079,990000001000519,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0080,990000001000520,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0081,990000001000521,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0082,990000001000522,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0083,990000001000523,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0084,990000001000524,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0085,990000001000525,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0086,990000001000526,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0087,990000001000527,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0088,990000001000528,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0089,990000001000529,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0090,990000001000530,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0091,990000001000531,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0092,990000001000532,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0093,990000001000533,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0094,990000001000534,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0095,990000001000535,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0096,990000001000536,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0097,990000001000537,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0098,990000001000538,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0099,990000001000539,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0100,990000001000540,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0101,990000001000541,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0102,990000001000542,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0103,990000001000543,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0104,990000001000544,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0105,990000001000545,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0106,990000001000546,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0107,990000001000547,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0108,990000001000548,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0109,990000001000549,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0110,990000001000550,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0111,990000001000551,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0112,990000001000552,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0113,990000001000553,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0114,990000001000554,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0115,990000001000555,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0116,990000001000556,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0117,990000001000557,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0118,990000001000558,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0119,990000001000559,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0120,990000001000560,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0121,990000001000561,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0122,990000001000562,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0123,990000001000563,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0124,990000001000564,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0125,990000001000565,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0126,990000001000566,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0127,990000001000567,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0128,990000001000568,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0129,990000001000569,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0130,990000001000570,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0131,990000001000571,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0132,990000001000572,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0133,990000001000573,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0134,990000001000574,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0135,990000001000575,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0136,990000001000576,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0137,990000001000577,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0138,990000001000578,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0139,990000001000579,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0140,990000001000580,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0141,990000001000581,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0142,990000001000582,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0143,990000001000583,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0144,990000001000584,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0145,990000001000585,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0146,990000001000586,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0147,990000001000587,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0148,990000001000588,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.7,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0149,990000001000589,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.8,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0150,990000001000590,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.9,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0151,990000001000591,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.0,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0152,990000001000592,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.1,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0153,990000001000593,GPS,Certification GPS-500,OpsTrax Certification Lab,1.2.2,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0154,990000001000594,GPS,Certification GPS-500,OpsTrax Certification Lab,1.3.3,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0155,990000001000595,GPS,Certification GPS-500,OpsTrax Certification Lab,1.4.4,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0156,990000001000596,GPS,Certification GPS-500,OpsTrax Certification Lab,1.0.5,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
SEDEPOT-DEV-0157,990000001000597,GPS,Certification GPS-500,OpsTrax Certification Lab,1.1.6,Active,Provisioned,SE-DEPOT,,,,,08/26/2026 01:26:55
